@RELATION svm_rbf
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {./data_c_s/Coughing,./data_c_s/Sneezing}

@DATA
0.103168,0.076559,2.928040,0.180442,0.193104,0.835065,0.009436,0.157208,-27.260985,1.314788,0.387377,0.556997,-0.623545,-0.270179,0.158146,-0.343726,-0.048426,0.251684,-0.128394,-0.128679,-0.104646,0.026484,0.003164,0.023095,0.008751,0.013519,0.005595,0.022529,0.001125,0.005847,0.035262,0.027572,0.008384,0.019829,-0.000333,-0.000016,0.031817,0.000735,0.001895,-0.013827,0.000980,0.000042,0.084040,0.004334,-0.020536,0.017881,0.023892,-0.015601,0.027584,0.038722,0.035732,0.099144,-0.005206,0.021250,-0.016406,-0.013568,0.000049,0.001534,0.000586,0.000311,-0.000111,-0.009257,0.000075,0.000104,0.003563,0.009756,-0.000116,-0.003437,0.039099,0.069413,0.286235,0.033575,0.013447,0.330683,0.004475,0.062814,2.830844,0.832704,0.349996,0.271712,0.447696,0.269998,0.219542,0.182534,0.268105,0.246938,0.193113,0.121200,0.147499,0.016661,0.003637,0.013148,0.007211,0.010481,0.004659,0.018579,0.000712,0.007089,0.017630,0.016494,0.011456,0.007366,0.031374,0.078891,0.394154,0.028994,0.014692,0.314221,0.003763,0.055591,2.276135,0.788283,0.489426,0.346038,0.329663,0.295694,0.275610,0.235677,0.482899,0.390165,0.349182,0.191390,0.179894,0.015733,0.005751,0.019596,0.012777,0.017669,0.006695,0.020685,0.001207,0.010496,0.027716,0.023508,0.015200,0.009504,./data_c_s/Sneezing
0.058084,0.011862,2.904140,0.145119,0.201918,0.418811,0.013978,0.071627,-30.093002,1.485460,-0.470535,0.057975,-0.279067,0.232133,-0.246156,-0.046976,-0.192509,-0.026395,-0.014097,0.054665,-0.123533,0.010255,0.002859,0.021584,0.007432,0.022182,0.011329,0.106300,0.004109,0.007740,0.013132,0.012414,0.007564,0.034760,-0.005180,-0.000000,-0.018384,-0.000867,0.002885,-0.036326,0.000643,-0.005399,-0.114142,0.106322,0.049573,-0.024148,0.031238,-0.044549,-0.006355,-0.000236,-0.001805,-0.012682,-0.001613,-0.031127,0.008498,-0.000206,-0.000052,0.000486,-0.000502,-0.000151,-0.000133,0.017382,-0.000065,-0.000380,-0.000223,-0.000510,-0.001540,0.004653,0.026836,0.007091,0.320668,0.043246,0.035001,0.239657,0.006110,0.037693,2.461871,0.557979,0.393884,0.409165,0.338302,0.209425,0.262620,0.182087,0.322019,0.211100,0.260271,0.226514,0.167163,0.011300,0.001742,0.013372,0.005271,0.015139,0.012637,0.055825,0.003637,0.008419,0.011203,0.010066,0.008744,0.014688,0.040622,0.010091,0.534677,0.048539,0.040070,0.304424,0.007864,0.052370,2.113651,0.752758,0.476881,0.501712,0.380627,0.293250,0.295753,0.251873,0.484753,0.295742,0.319578,0.346984,0.299902,0.018060,0.003143,0.019725,0.008422,0.025393,0.020446,0.085014,0.007124,0.011280,0.013927,0.015535,0.012422,0.021939,./data_c_s/Sneezing
0.123069,0.003022,2.960438,0.224766,0.212003,1.017579,0.016514,0.171559,-34.635477,0.435072,0.093887,0.089411,-0.091705,0.313452,-0.043898,0.065050,0.107765,-0.016035,0.071869,0.147130,0.006921,0.003726,0.002463,0.034162,0.003132,0.004431,0.002878,0.104039,0.001924,0.002314,0.003307,0.008601,0.003607,0.030908,-0.001137,-0.000000,0.006095,-0.003913,-0.003820,-0.004160,-0.000007,-0.001263,-0.179679,-0.009617,0.001493,-0.005884,0.002308,-0.005900,-0.003537,-0.000862,-0.003804,-0.002149,-0.001431,-0.001269,0.000473,-0.000044,-0.000045,-0.000085,-0.000015,-0.000060,-0.000033,-0.000147,-0.000011,-0.000026,-0.000066,-0.000123,-0.000036,-0.000039,0.031909,0.002353,0.219771,0.029350,0.017371,0.265848,0.013966,0.060862,1.691759,0.415579,0.297911,0.293154,0.223868,0.169847,0.200449,0.132779,0.155276,0.123018,0.144517,0.141857,0.126675,0.002180,0.001613,0.023787,0.001618,0.003110,0.002700,0.053837,0.001632,0.001421,0.001848,0.006047,0.002517,0.014648,0.036637,0.002363,0.342381,0.032143,0.022821,0.307417,0.026558,0.068595,1.572680,0.538327,0.365427,0.390311,0.326501,0.232576,0.265071,0.189442,0.212633,0.170284,0.205545,0.213515,0.195839,0.003281,0.002392,0.035320,0.002249,0.004303,0.003312,0.067934,0.002308,0.001925,0.002622,0.009062,0.003407,0.018297,./data_c_s/Sneezing
0.127539,0.000749,2.969583,0.264781,0.249998,0.952561,0.005439,0.092079,-39.495132,0.989899,0.378035,0.323872,-0.102444,0.209788,0.028161,-0.017934,0.014773,-0.120360,0.029746,0.109999,0.037904,0.005645,0.002189,0.045080,0.006793,0.037920,0.004237,0.109795,0.001474,0.001866,0.002894,0.010423,0.003199,0.037890,-0.000378,-0.000000,0.000032,-0.000713,-0.000718,-0.002332,0.000000,-0.000210,-0.023286,-0.003321,-0.000367,-0.000303,0.001176,-0.000849,0.000054,0.000125,0.000077,0.000844,-0.000852,-0.000344,-0.001258,-0.000020,-0.000007,-0.000125,-0.000035,0.000339,-0.000032,-0.000089,-0.000004,-0.000012,-0.000007,-0.000030,-0.000008,0.000074,0.032303,0.000645,0.197994,0.031995,0.018497,0.268871,0.004119,0.050184,1.539798,0.341440,0.219538,0.178010,0.178536,0.155885,0.125887,0.130539,0.122627,0.131218,0.127947,0.125830,0.115128,0.003078,0.001478,0.026325,0.004661,0.018887,0.003194,0.057700,0.001036,0.001177,0.001805,0.006349,0.001671,0.014831,0.045333,0.000853,0.305939,0.037143,0.020339,0.340955,0.006475,0.061148,1.411406,0.411904,0.285017,0.263881,0.249566,0.220699,0.191571,0.200194,0.179970,0.194560,0.187137,0.184848,0.174908,0.004845,0.002300,0.041670,0.006857,0.026568,0.004803,0.088513,0.001529,0.001684,0.002720,0.009990,0.002569,0.022126,./data_c_s/Sneezing
0.103868,0.010015,2.956657,0.214091,0.203384,0.814546,0.009619,0.121775,-36.987159,0.958085,-0.095393,-0.388721,-0.148573,0.191808,0.196345,0.044269,0.087331,-0.051476,0.084209,0.057304,0.079517,0.003903,0.004002,0.021891,0.007337,0.059343,0.007034,0.051616,0.002949,0.005211,0.005779,0.006708,0.003079,0.030198,-0.000031,-0.000000,0.001824,-0.001567,-0.002017,0.002088,0.000000,-0.000000,-0.067581,-0.009085,-0.004295,-0.001111,0.000468,-0.003029,-0.000325,-0.000698,-0.002030,0.003416,-0.002390,-0.002105,0.000209,-0.000001,-0.000000,-0.000148,-0.000001,0.000103,-0.000000,-0.000119,-0.000000,-0.000000,-0.000001,-0.000001,-0.000001,0.000031,0.047490,0.009461,0.230003,0.037525,0.020980,0.398619,0.009450,0.077815,2.379994,0.380469,0.288398,0.276011,0.215928,0.202501,0.165759,0.158658,0.177691,0.167117,0.122497,0.131720,0.093653,0.003433,0.003397,0.017511,0.004608,0.026198,0.006221,0.037042,0.002308,0.004005,0.004327,0.004642,0.002348,0.011324,0.052418,0.013495,0.367370,0.038442,0.026101,0.444814,0.013413,0.087296,2.039640,0.485589,0.357874,0.305611,0.289682,0.264426,0.239402,0.240121,0.257036,0.221281,0.182683,0.192885,0.140777,0.005151,0.004745,0.026866,0.007199,0.037330,0.009845,0.062375,0.002856,0.006779,0.006357,0.006601,0.003556,0.016642,./data_c_s/Sneezing
0.096390,0.002546,2.887965,0.271722,0.253260,0.632853,0.009259,0.065673,-40.297698,1.330731,0.498392,0.294467,0.015349,0.099849,0.032907,0.003428,-0.007503,-0.010028,0.116109,0.038594,-0.025263,0.012574,0.001171,0.038458,0.002387,0.003517,0.002303,0.188372,0.000788,0.002479,0.002058,0.012079,0.000899,0.054150,-0.000866,-0.000000,0.001984,-0.001857,-0.001654,-0.003022,-0.000000,-0.000061,-0.044304,-0.010527,-0.003900,-0.001647,-0.001763,-0.001366,-0.000248,0.000686,0.000600,0.000151,-0.000449,-0.002103,-0.000349,-0.000097,-0.000001,-0.000288,-0.000021,-0.000053,-0.000007,-0.000045,-0.000001,-0.000013,-0.000030,-0.000376,-0.000001,-0.000018,0.042321,0.002516,0.222170,0.036963,0.014400,0.258432,0.008424,0.046890,1.212921,0.305730,0.232135,0.173404,0.167931,0.155449,0.135595,0.157653,0.156258,0.112061,0.131947,0.122520,0.112113,0.007237,0.001385,0.028761,0.002470,0.003053,0.002303,0.054845,0.000727,0.002432,0.001701,0.009811,0.000876,0.014408,0.053576,0.003542,0.360398,0.041009,0.017827,0.324840,0.012930,0.056045,1.173170,0.434834,0.294438,0.255428,0.260380,0.219343,0.203141,0.235647,0.225955,0.179118,0.199143,0.184257,0.157035,0.011227,0.002118,0.046498,0.003178,0.004021,0.003436,0.082372,0.001041,0.003916,0.002747,0.014127,0.001450,0.021652,./data_c_s/Sneezing
0.084310,0.008945,2.949467,0.149794,0.140635,0.914642,0.049489,0.148017,-34.634163,0.841697,0.165974,-0.265118,-0.300773,-0.013155,0.056748,-0.077724,0.064216,-0.125608,-0.002868,0.117303,-0.066881,0.007187,0.005272,0.011002,0.005209,0.010790,0.020541,0.072806,0.001496,0.004263,0.005448,0.007072,0.003605,0.025579,-0.001421,-0.000000,0.008788,-0.002454,-0.001937,-0.016943,0.000000,-0.002775,-0.177207,-0.001733,-0.002461,-0.000617,-0.000730,-0.000553,-0.006855,-0.005606,-0.007099,0.002637,0.002215,-0.000305,0.000134,-0.000023,-0.000014,-0.000058,-0.000071,-0.000049,-0.000009,0.001175,-0.000007,-0.000003,-0.000022,-0.000050,-0.000012,0.000331,0.047184,0.006786,0.317572,0.051955,0.030602,0.480764,0.079633,0.093229,2.779109,0.571527,0.345090,0.294342,0.282445,0.204829,0.171836,0.219765,0.191691,0.157006,0.120378,0.172411,0.117603,0.006095,0.004381,0.009297,0.005546,0.009026,0.019079,0.035868,0.001008,0.003235,0.003969,0.004822,0.002887,0.010898,0.047802,0.008755,0.502053,0.058357,0.035710,0.549077,0.134074,0.108219,2.647812,0.775154,0.442711,0.373083,0.420911,0.293928,0.234172,0.290919,0.247966,0.229408,0.173557,0.217294,0.169586,0.009753,0.005840,0.014643,0.009286,0.012968,0.020734,0.046469,0.001311,0.004723,0.005364,0.006358,0.004144,0.012766,./data_c_s/Sneezing
0.087188,0.015530,2.966815,0.191570,0.203266,0.740636,0.006582,0.109031,-31.957232,1.407543,-0.210681,0.138356,-0.297485,-0.024506,0.218586,0.066806,0.180442,-0.086375,-0.229124,0.037910,-0.071775,0.009192,0.006506,0.047449,0.011412,0.010973,0.005246,0.063777,0.002354,0.005221,0.011114,0.012326,0.004318,0.026398,0.000970,-0.000000,-0.006978,0.000854,0.000427,0.001086,-0.000022,-0.000263,-0.023347,-0.009137,-0.008701,0.003557,0.002619,0.006913,0.003356,-0.006428,-0.014566,-0.002795,0.002047,0.004357,0.007020,-0.000188,-0.000035,0.000765,-0.000009,0.000023,-0.000015,0.003163,0.000019,0.000004,-0.000030,-0.000375,-0.000048,0.000865,0.020558,0.012098,0.229840,0.027686,0.023372,0.229886,0.003910,0.041526,1.774041,0.468523,0.328570,0.276970,0.222189,0.171622,0.246766,0.202734,0.157716,0.178456,0.187355,0.178276,0.145374,0.006607,0.005693,0.027839,0.010446,0.008980,0.003031,0.032214,0.001960,0.004582,0.008839,0.007679,0.003120,0.008410,0.024880,0.017874,0.299676,0.029767,0.026035,0.282418,0.004294,0.055636,1.684130,0.454617,0.380149,0.369931,0.303992,0.225966,0.307281,0.258309,0.222216,0.252256,0.257606,0.219023,0.204220,0.009657,0.007882,0.035604,0.014239,0.014317,0.004500,0.043639,0.003174,0.007119,0.014786,0.010850,0.004653,0.012130,./data_c_s/Sneezing
0.111927,0.046822,3.071121,0.245317,0.258861,0.752383,0.003020,0.122599,-30.621612,1.728212,0.293955,0.117918,-0.023079,0.015627,-0.133055,-0.055442,0.023254,0.000985,0.016185,0.047313,-0.069575,0.014070,0.003911,0.024839,0.011660,0.033734,0.006186,0.050639,0.003956,0.012418,0.020088,0.022702,0.003138,0.020110,0.001049,-0.000000,0.013431,0.000771,0.000178,0.005992,0.000029,0.001078,-0.007741,-0.002347,-0.009602,-0.001235,-0.013205,-0.011129,-0.004053,-0.001586,0.015465,0.011955,0.005919,-0.003731,-0.004917,-0.001116,0.000191,-0.000699,-0.000420,0.002660,0.000348,-0.001233,0.000001,0.000272,-0.000382,-0.001184,-0.000013,0.000109,0.025149,0.027143,0.106627,0.021410,0.009722,0.219615,0.000839,0.066186,0.928552,0.263581,0.229037,0.256000,0.131430,0.148634,0.171496,0.159936,0.156544,0.196096,0.167954,0.127274,0.132081,0.008121,0.002064,0.011576,0.007729,0.014630,0.003331,0.019663,0.003429,0.006293,0.012529,0.009483,0.001827,0.004224,0.028827,0.030851,0.154133,0.028288,0.013454,0.245224,0.001204,0.083370,0.812358,0.339002,0.355704,0.298912,0.184740,0.209945,0.235236,0.195837,0.254076,0.291746,0.240856,0.188571,0.214922,0.013145,0.003306,0.016990,0.010929,0.023278,0.004978,0.029324,0.005389,0.009567,0.019431,0.015681,0.002843,0.006445,./data_c_s/Sneezing
0.112840,0.026850,2.957683,0.219304,0.210262,0.985461,0.006165,0.185118,-28.910189,1.401686,-0.069334,-0.433765,-0.237229,0.257418,-0.142213,-0.140283,-0.077876,-0.062525,0.101163,0.070839,-0.028457,0.011453,0.003450,0.020969,0.006566,0.022392,0.007393,0.080766,0.005627,0.009957,0.005278,0.013079,0.003253,0.026766,0.014043,-0.000525,0.013527,0.018307,0.002972,0.192851,0.000105,0.053947,-0.588090,-0.040146,0.176090,0.058274,0.086952,-0.044766,-0.070315,-0.095088,0.012226,0.011476,0.006532,0.031825,-0.009531,0.001637,-0.001210,0.002416,-0.000405,-0.011162,0.000523,0.023290,-0.000049,0.000087,0.000823,0.000623,-0.000167,0.004184,0.029725,0.018631,0.166094,0.029386,0.012576,0.258634,0.002781,0.048380,1.270926,0.588066,0.339207,0.293209,0.362065,0.271435,0.254401,0.236149,0.156688,0.152745,0.194804,0.179786,0.159881,0.008139,0.002553,0.012450,0.006392,0.012054,0.004896,0.017783,0.004047,0.009311,0.002711,0.009697,0.001924,0.005426,0.037138,0.029887,0.242948,0.027302,0.013617,0.376394,0.004336,0.074553,1.219973,0.713501,0.529856,0.311319,0.431747,0.316440,0.365787,0.253408,0.209001,0.253478,0.204598,0.279919,0.214215,0.011466,0.002565,0.015149,0.009233,0.017772,0.007700,0.023245,0.006067,0.014883,0.004152,0.015487,0.003167,0.007313,./data_c_s/Sneezing
0.126970,0.003834,3.013558,0.238404,0.236334,0.781159,0.008189,0.098148,-33.518276,1.876894,0.719998,-0.136664,-0.235616,-0.187286,-0.137265,0.223863,0.060685,-0.145432,-0.008165,-0.204010,0.048642,0.015719,0.029981,0.030646,0.004393,0.036570,0.021572,0.042862,0.000812,0.003539,0.005588,0.012443,0.007019,0.032175,0.023470,-0.000000,0.038518,0.013420,-0.004388,0.045128,-0.000004,-0.000309,-0.159327,-0.031459,-0.003949,-0.019796,-0.016464,-0.024667,-0.014696,-0.006335,0.005745,0.005228,0.002228,0.005362,0.000214,-0.000131,0.000002,-0.007417,-0.000225,-0.002383,0.000182,-0.002896,0.000081,0.000058,-0.000673,-0.000168,0.000003,-0.002321,0.049848,0.003145,0.194278,0.046153,0.037581,0.249744,0.004609,0.036098,2.157217,0.568235,0.369043,0.295527,0.248374,0.191025,0.191507,0.190432,0.175600,0.129278,0.156220,0.131185,0.122180,0.010419,0.013522,0.024044,0.002788,0.020905,0.016156,0.031314,0.000598,0.002111,0.004780,0.007827,0.006393,0.013053,0.053954,0.003915,0.301741,0.035118,0.031143,0.271894,0.005920,0.032880,1.586956,0.520014,0.433899,0.357353,0.327372,0.213819,0.209343,0.287561,0.248445,0.178477,0.226244,0.198434,0.184626,0.015243,0.013208,0.023793,0.004195,0.036486,0.011910,0.040786,0.000846,0.003216,0.007564,0.011080,0.010174,0.014414,./data_c_s/Sneezing
0.054260,0.004050,3.076867,0.128773,0.173536,0.392371,0.005497,0.076116,-32.172372,2.008239,0.010611,0.530189,-0.174273,0.001652,-0.153077,-0.089831,-0.048905,-0.035238,0.175285,0.016022,-0.164990,0.012370,0.003551,0.047277,0.016220,0.020602,0.010841,0.065354,0.001647,0.006627,0.013568,0.051823,0.003028,0.029268,-0.000052,0.000000,0.001294,0.000334,0.000937,0.000331,-0.000032,-0.000037,0.020281,0.010155,0.007811,-0.001253,-0.012789,-0.002931,-0.002537,-0.006523,-0.003827,-0.001545,0.003673,-0.002706,0.003602,0.000757,-0.000704,-0.000482,-0.000231,0.000257,0.000234,-0.001969,-0.000171,0.000071,0.000355,0.000369,0.000028,-0.000547,0.015378,0.003592,0.131481,0.021280,0.016299,0.147292,0.002227,0.028210,0.594299,0.281060,0.187180,0.171160,0.159118,0.124688,0.142653,0.137310,0.122864,0.127108,0.117683,0.131584,0.117186,0.005341,0.002090,0.021654,0.009162,0.010371,0.005973,0.026652,0.001055,0.004715,0.008156,0.020356,0.001882,0.007690,0.018822,0.006313,0.189176,0.027970,0.022866,0.187429,0.003123,0.034309,0.732338,0.345849,0.245123,0.239463,0.202973,0.188207,0.229420,0.191498,0.182099,0.192568,0.167937,0.203581,0.182454,0.007940,0.002665,0.031164,0.014483,0.016788,0.009162,0.034880,0.001646,0.007022,0.012520,0.027859,0.003015,0.010648,./data_c_s/Sneezing
0.073306,0.005435,2.886183,0.142856,0.163033,0.706663,0.007145,0.097292,-33.241727,1.244117,0.292499,-0.252879,-0.080156,0.313906,0.008849,-0.049141,0.019384,-0.045563,0.039024,0.057610,-0.011442,0.007029,0.004298,0.070811,0.010284,0.012538,0.006383,0.065546,0.004192,0.002829,0.005254,0.038630,0.004800,0.030791,-0.000139,-0.000000,0.057417,-0.001024,-0.001606,0.008118,0.000129,-0.000660,-0.027819,-0.011411,-0.011077,-0.044678,-0.024402,0.010064,-0.024996,0.010952,0.011765,0.012788,0.008220,0.011093,-0.001370,-0.000266,0.000381,-0.003518,0.000464,-0.000432,0.000963,-0.002923,0.000630,0.000388,0.000322,-0.000709,0.000636,-0.001309,0.022201,0.005623,0.276628,0.017014,0.012837,0.250893,0.002818,0.040106,1.620918,0.452153,0.233996,0.202306,0.363285,0.185057,0.168320,0.151975,0.166283,0.149687,0.190658,0.222503,0.144533,0.006581,0.004055,0.036600,0.008178,0.009659,0.005831,0.027091,0.003789,0.002173,0.002705,0.023192,0.003012,0.008373,0.025088,0.009408,0.412147,0.023987,0.018657,0.263858,0.004207,0.044469,1.692810,0.462977,0.365223,0.311210,0.375872,0.210121,0.248134,0.268828,0.244282,0.258216,0.260018,0.291167,0.294900,0.009998,0.006456,0.049170,0.011252,0.015214,0.008527,0.042488,0.006604,0.002857,0.004278,0.023062,0.005425,0.013323,./data_c_s/Sneezing
0.113932,0.006112,3.086479,0.245726,0.240725,1.098522,0.006245,0.188132,-29.787667,1.241307,0.443048,0.338097,0.380200,-0.174654,-0.100350,-0.023174,-0.215289,-0.215604,-0.079001,0.000774,0.089038,0.008992,0.002680,0.033976,0.019506,0.019307,0.011442,0.054528,0.000734,0.004025,0.026026,0.019604,0.001631,0.031580,0.000340,-0.000071,0.091810,0.005982,0.006505,0.025891,0.000176,0.002982,-0.573060,-0.105547,-0.109232,-0.033610,-0.057290,0.010681,-0.017276,0.019441,-0.018894,0.022998,0.014686,0.011158,-0.015802,0.000030,0.000783,-0.000148,0.000577,-0.004396,-0.000601,0.021995,0.000043,0.000849,-0.001895,-0.012511,0.000187,0.002230,0.040609,0.003920,0.185672,0.031168,0.009717,0.336090,0.003103,0.077047,1.302103,0.423549,0.338047,0.266401,0.248338,0.192845,0.164957,0.243059,0.192083,0.180548,0.187417,0.125654,0.170866,0.008095,0.001265,0.023059,0.021432,0.019413,0.010766,0.022787,0.000400,0.003178,0.017703,0.017717,0.001172,0.009000,0.045903,0.005770,0.208707,0.030529,0.013152,0.385587,0.003893,0.078407,1.200044,0.465163,0.385317,0.285007,0.212697,0.229881,0.237354,0.371285,0.173677,0.303721,0.276239,0.204256,0.203503,0.012813,0.002038,0.034035,0.033902,0.030720,0.017306,0.028114,0.000586,0.005224,0.021692,0.025174,0.001423,0.010239,./data_c_s/Sneezing
0.182557,0.005916,3.101276,0.298542,0.297135,1.275905,0.004160,0.311004,-31.851401,0.993969,0.060562,0.043747,-0.303740,-0.014903,-0.027586,-0.061031,0.061248,0.012284,-0.103137,0.147257,-0.025797,0.015661,0.006430,0.013361,0.009352,0.019774,0.008328,0.012774,0.004723,0.008263,0.010996,0.013646,0.005606,0.010395,0.000294,-0.000000,-0.001440,0.000572,0.000052,0.008560,0.000021,0.003504,-0.067982,0.000642,0.017364,-0.000069,-0.004199,-0.007644,0.003000,0.002119,-0.005961,0.006973,-0.007521,0.003140,-0.000146,0.000124,-0.000171,0.000036,0.000153,-0.000182,-0.000138,-0.000098,-0.000027,0.000030,-0.000002,0.000014,0.000045,-0.000032,0.047276,0.004470,0.180500,0.041975,0.014651,0.249161,0.001091,0.133317,1.127546,0.444055,0.339719,0.264906,0.194719,0.233697,0.230140,0.186828,0.160186,0.166610,0.145927,0.178053,0.197058,0.013230,0.003721,0.007335,0.006235,0.011275,0.005408,0.008799,0.002834,0.005482,0.007090,0.009378,0.004061,0.003301,0.038741,0.005925,0.289920,0.034982,0.013332,0.260197,0.001775,0.134263,1.002296,0.427166,0.364125,0.242960,0.297200,0.288589,0.312219,0.281354,0.222401,0.264848,0.248482,0.270566,0.238152,0.021496,0.006318,0.010050,0.008531,0.016210,0.008343,0.013508,0.005165,0.008180,0.010692,0.013449,0.005902,0.004872,./data_c_s/Sneezing
