@RELATION data/data_cough/svm_cough
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {Coughing,NoCough}

@DATA
0.080196,0.000639,3.018035,0.223902,0.252007,0.666489,0.003986,0.076136,-38.314669,1.760682,0.447246,0.480178,0.080747,0.296782,0.090537,0.007953,-0.003694,-0.001672,-0.054399,-0.052987,-0.099668,0.019736,0.002546,0.023943,0.011413,0.081826,0.006027,0.022646,0.002776,0.004094,0.008348,0.024377,0.002407,0.026533,-0.001253,0.000000,0.011614,-0.000723,-0.000009,-0.003924,0.000094,-0.000039,-0.001027,0.006956,-0.023752,-0.017439,0.016394,0.027709,0.000070,-0.001508,-0.001351,-0.002820,-0.009975,-0.004499,0.015738,-0.001878,-0.000042,-0.000416,-0.000410,-0.001100,0.000012,0.003501,0.000109,0.000009,0.000239,0.002253,-0.000022,0.000387,0.031966,0.001302,0.259374,0.047142,0.038785,0.395943,0.002690,0.081893,3.760562,0.808399,0.438672,0.402272,0.335612,0.267700,0.274325,0.230267,0.215536,0.181096,0.167904,0.182195,0.177291,0.018925,0.003930,0.018878,0.011718,0.047766,0.007857,0.013599,0.003900,0.004797,0.006711,0.016639,0.002730,0.011322,0.026795,0.001638,0.347876,0.040570,0.028820,0.321596,0.002822,0.072853,2.276531,0.626317,0.403831,0.405121,0.314034,0.290300,0.275974,0.252209,0.240797,0.228623,0.224839,0.235918,0.217175,0.025103,0.005248,0.023740,0.014579,0.042103,0.009694,0.017689,0.004407,0.005967,0.009117,0.018525,0.003406,0.010135,Coughing
0.162160,0.014234,2.752329,0.246938,0.226456,1.113093,0.005580,0.270841,-27.265164,0.068716,-1.779399,-0.049614,-0.213582,0.568134,0.187148,-0.428694,0.043910,0.027292,0.080758,-0.183762,0.029048,0.004034,0.002477,0.004391,0.003465,0.005554,0.008180,0.022808,0.007915,0.007034,0.013851,0.014490,0.009941,0.012823,0.006503,-0.000705,0.121448,0.008202,0.006610,0.019600,0.000175,-0.000786,-0.956762,0.040318,0.025555,0.049428,-0.028043,0.016215,0.135894,0.012887,-0.023223,0.021819,0.003718,0.000597,-0.005238,-0.001375,-0.000433,0.000620,-0.000054,0.001304,-0.000191,0.007627,0.000104,-0.000323,-0.000698,-0.000377,-0.001107,0.001706,0.090510,0.021756,0.703162,0.063089,0.024971,0.718032,0.005227,0.205096,3.987582,0.724214,0.520543,0.336318,0.424514,0.350240,0.588274,0.544486,0.342757,0.288880,0.248755,0.325323,0.248935,0.005740,0.002544,0.004574,0.003117,0.005865,0.009335,0.029480,0.014733,0.007865,0.015720,0.031662,0.012435,0.009159,0.079894,0.029631,0.810145,0.060781,0.023313,0.838832,0.004778,0.199354,4.076780,0.509059,0.717619,0.422483,0.403032,0.586129,0.492336,0.631205,0.484092,0.332207,0.326659,0.365360,0.365333,0.006807,0.003034,0.005493,0.003857,0.006159,0.012616,0.034311,0.022638,0.011771,0.021479,0.047672,0.016205,0.013346,Coughing
0.081644,0.010556,2.929179,0.160650,0.178753,0.681545,0.007672,0.126638,-29.214855,0.532568,-0.894945,-0.074343,-1.073928,-0.669696,-0.339306,-0.417887,0.000741,-0.080054,0.114982,-0.218846,-0.055354,0.014950,0.006601,0.004043,0.008863,0.014470,0.008158,0.010238,0.005994,0.010642,0.009068,0.017804,0.026672,0.013232,-0.001714,-0.003167,0.044014,-0.002250,-0.000225,-0.014566,0.000352,-0.002218,-0.972053,0.030912,-0.054912,0.026624,0.071666,-0.050645,0.001489,-0.013800,-0.014216,-0.008699,-0.019175,-0.027976,-0.003795,0.000442,-0.000962,0.000286,0.000263,-0.000249,0.000824,0.000534,-0.000316,-0.000309,0.000015,0.000477,0.001407,0.000318,0.033771,0.020291,0.283993,0.034193,0.017832,0.402706,0.006671,0.079823,5.157278,0.956305,0.542704,0.540931,0.632863,0.462812,0.302261,0.377344,0.505428,0.415990,0.249614,0.215036,0.247516,0.012881,0.006238,0.002629,0.009709,0.018830,0.008388,0.013128,0.006750,0.016400,0.011592,0.017012,0.039077,0.009696,0.033182,0.022803,0.341017,0.033297,0.019706,0.435098,0.006852,0.083864,3.010035,0.936641,0.519433,0.690664,0.709894,0.510473,0.412497,0.519382,0.421650,0.443742,0.271903,0.274919,0.291766,0.017195,0.006119,0.002350,0.012193,0.027741,0.011539,0.019294,0.009286,0.022171,0.014075,0.018907,0.049840,0.014200,Coughing
0.232636,0.004694,3.032238,0.277951,0.201437,1.643377,0.008048,0.356461,-38.810902,0.943595,0.059368,0.068548,-0.235436,0.088199,-0.025963,0.171675,0.055480,-0.019875,0.072937,-0.077086,0.045630,0.008208,0.003534,0.012069,0.004091,0.049499,0.003004,0.009654,0.001227,0.001883,0.004887,0.011769,0.006803,0.017134,0.003466,0.000000,0.000832,0.004181,0.002553,0.023263,0.000012,0.005417,0.083249,0.011875,0.002580,0.005908,0.003297,0.004212,0.003068,-0.000982,0.000647,0.004543,0.000046,0.000497,-0.000243,0.000067,-0.000012,0.000185,-0.000014,-0.001120,0.000014,0.000115,0.000010,0.000002,0.000004,-0.000021,0.000004,-0.000309,0.095211,0.006199,0.369417,0.098944,0.044398,0.709767,0.023285,0.163788,4.051297,0.553074,0.304555,0.281241,0.235407,0.164280,0.253266,0.200379,0.155767,0.182314,0.177493,0.189379,0.150204,0.007264,0.002927,0.010869,0.003820,0.020615,0.003070,0.012018,0.001118,0.001588,0.004898,0.014991,0.008297,0.007953,0.056133,0.005058,0.492637,0.063207,0.025778,0.569596,0.031804,0.131970,2.683976,0.521637,0.346695,0.290131,0.239261,0.222332,0.249110,0.238755,0.189875,0.193611,0.202978,0.203838,0.190312,0.007157,0.003980,0.013343,0.004571,0.014307,0.004478,0.013970,0.001471,0.002189,0.006088,0.018832,0.008618,0.006925,Coughing
0.032319,0.002470,2.846474,0.132542,0.196700,0.275133,0.021459,0.047562,-31.582441,1.867578,0.184449,-0.129217,-0.148845,0.418307,-0.100123,0.130618,0.015046,-0.101609,0.155968,0.007312,0.053268,0.003415,0.004039,0.032583,0.005390,0.006428,0.009805,0.225559,0.002966,0.003683,0.005298,0.007784,0.004735,0.066232,-0.000098,-0.000002,-0.030842,0.001141,0.000655,0.006618,0.000360,-0.000183,-0.061840,-0.010487,-0.010827,-0.002486,-0.002002,-0.002908,-0.002155,-0.001398,-0.001663,-0.000870,-0.000854,-0.000843,-0.000967,0.000151,0.000082,0.000219,0.000137,0.000166,0.000135,-0.004673,0.000064,0.000107,0.000151,0.000146,0.000092,-0.001299,0.027012,0.005560,0.349074,0.043650,0.025140,0.338309,0.022397,0.063508,3.362793,0.561030,0.365515,0.527063,0.442040,0.314622,0.358661,0.260734,0.281647,0.304777,0.253416,0.201977,0.164421,0.003509,0.006743,0.035716,0.009511,0.007890,0.014702,0.113141,0.006359,0.005168,0.011833,0.008368,0.010344,0.030003,0.025308,0.007747,0.397678,0.048260,0.030104,0.365489,0.025452,0.076864,3.012082,0.598504,0.400939,0.494602,0.413311,0.327623,0.404940,0.305512,0.336274,0.351604,0.310773,0.253636,0.233682,0.004352,0.007316,0.049716,0.012931,0.010281,0.018535,0.111379,0.008225,0.006230,0.016928,0.011252,0.011472,0.028541,Coughing
0.173602,0.002983,2.928754,0.304675,0.263601,1.095322,0.004825,0.163159,-33.615652,1.617955,0.029084,0.408758,-0.260242,-0.382188,0.119509,0.238845,0.033494,0.095576,-0.031687,0.047462,0.002234,0.009535,0.007800,0.018121,0.012590,0.040797,0.007921,0.023661,0.002410,0.006199,0.012618,0.014162,0.006134,0.019849,0.000409,-0.000001,-0.000020,-0.000150,0.000370,0.002120,0.000001,-0.000089,-0.004599,-0.000059,0.000733,-0.000335,-0.000119,0.001938,0.000751,-0.000376,0.000536,-0.000464,0.000557,0.000372,0.001828,0.000002,-0.000003,0.000000,-0.000002,0.000073,0.000013,-0.000039,-0.000005,-0.000003,0.000004,-0.000012,-0.000000,0.000005,0.092326,0.006617,0.484602,0.114948,0.056734,0.576036,0.003848,0.136574,5.163972,0.802068,0.461299,0.447866,0.474007,0.448893,0.349498,0.378502,0.322660,0.362096,0.341527,0.277659,0.237626,0.011495,0.011337,0.016595,0.017318,0.035760,0.009915,0.023512,0.003481,0.009095,0.016129,0.017775,0.008934,0.010174,0.065584,0.009675,0.626208,0.085111,0.040157,0.534452,0.003988,0.133741,3.601579,0.796357,0.423235,0.446277,0.436130,0.412396,0.394843,0.397747,0.362572,0.370985,0.371140,0.266396,0.268235,0.015177,0.013606,0.021411,0.023359,0.036598,0.012828,0.028139,0.004011,0.011727,0.020366,0.023237,0.011302,0.011161,Coughing
0.061736,0.006461,2.816033,0.168261,0.217001,0.399916,0.012275,0.069215,-31.516574,1.578575,-0.313609,-0.176868,-0.542852,0.571871,0.368221,0.167928,0.304138,-0.122071,0.016575,0.036509,0.131466,0.006707,0.010907,0.035647,0.007947,0.044342,0.009599,0.065408,0.002196,0.001778,0.004165,0.012016,0.005167,0.028114,-0.002790,-0.000024,-0.007004,0.000401,0.002814,-0.026710,0.000052,-0.006836,-0.329016,0.061641,0.046782,0.015044,0.035008,-0.015823,0.023779,-0.006948,-0.016816,0.022346,0.013340,0.019418,-0.005088,-0.000417,-0.000327,-0.000026,-0.000180,0.005284,-0.000330,0.000639,-0.000020,-0.000024,-0.000096,-0.000363,-0.000300,0.001218,0.034834,0.013637,0.411202,0.026515,0.026025,0.309935,0.014478,0.060334,3.880386,0.661777,0.513477,0.486668,0.572967,0.385729,0.220681,0.219767,0.302534,0.206862,0.250285,0.175108,0.166831,0.006497,0.018441,0.032312,0.009209,0.033999,0.013438,0.073886,0.003408,0.001616,0.003979,0.012452,0.006261,0.020054,0.026739,0.019525,0.554008,0.025601,0.020583,0.253981,0.016968,0.050190,2.868199,0.501312,0.468675,0.512071,0.449376,0.356539,0.249198,0.286618,0.335972,0.274300,0.297854,0.200762,0.214298,0.007804,0.018863,0.043425,0.012600,0.035734,0.016192,0.079017,0.004626,0.002164,0.005489,0.013037,0.007938,0.018505,Coughing
0.137897,0.006642,2.692139,0.221124,0.222840,0.731237,0.005645,0.106193,-36.180897,-0.213441,0.316820,0.054211,-0.020459,-0.154963,-0.408647,-0.042337,-0.405264,0.287995,-0.116656,0.197246,0.067951,0.003287,0.002735,0.008548,0.005587,0.010086,0.010179,0.012182,0.003431,0.014123,0.005245,0.005536,0.002494,0.008823,-0.016221,-0.001959,0.044260,0.017349,0.007676,0.014926,-0.000226,-0.032532,-1.817483,-0.065677,0.022739,-0.069021,0.052824,-0.055249,-0.004076,-0.004128,0.026473,-0.023051,-0.103801,-0.019830,-0.021201,0.000063,-0.000087,-0.001056,0.000403,-0.000168,0.001206,-0.000822,0.000680,-0.001162,-0.001252,-0.000106,-0.000098,-0.000108,0.064297,0.011303,0.447393,0.075574,0.051728,0.410430,0.003175,0.111313,4.098646,0.724724,0.429199,0.221973,0.233491,0.201544,0.263973,0.205683,0.163238,0.269636,0.209051,0.167597,0.167612,0.002542,0.003019,0.012634,0.005704,0.014841,0.007498,0.012803,0.002053,0.015972,0.007561,0.008409,0.003501,0.005481,0.092600,0.012224,0.779107,0.089152,0.059800,0.589659,0.004499,0.145116,2.392903,0.906049,0.452411,0.221223,0.340874,0.304149,0.351616,0.238382,0.223626,0.324972,0.221530,0.258824,0.250437,0.003652,0.004187,0.016295,0.008400,0.016317,0.009637,0.016360,0.003396,0.016818,0.010890,0.012139,0.004468,0.006418,Coughing
0.084910,0.015274,2.922582,0.187463,0.217156,0.707960,0.006210,0.116515,-30.495779,2.001891,-0.293264,-0.153802,-0.267878,-0.057827,0.026858,0.144267,-0.109931,-0.027083,-0.271240,-0.077363,-0.055832,0.014971,0.007245,0.061632,0.018366,0.019760,0.008163,0.016404,0.003764,0.006152,0.012150,0.017017,0.007530,0.022108,0.000527,-0.000000,0.004057,0.000527,0.000068,0.001534,0.000015,0.000174,0.006122,0.001540,-0.007828,0.000577,0.002555,-0.002823,-0.000234,0.005167,0.002361,-0.003714,0.010076,-0.004304,0.001259,-0.000101,-0.000003,-0.000844,-0.000319,0.000118,-0.000016,-0.000271,0.000015,-0.000009,0.000388,0.000154,0.000012,-0.000246,0.045447,0.022747,0.428836,0.051775,0.041568,0.550084,0.005404,0.100588,4.300347,0.886511,0.645724,0.431950,0.364926,0.323947,0.285255,0.237501,0.241067,0.234746,0.297386,0.229841,0.200330,0.013298,0.009160,0.047538,0.016624,0.014941,0.011274,0.015882,0.008118,0.006343,0.012710,0.014950,0.011684,0.012017,0.034721,0.029341,0.575807,0.044993,0.035322,0.457768,0.006665,0.085141,3.224813,0.828749,0.571699,0.535735,0.388143,0.380239,0.296368,0.265304,0.261460,0.260101,0.327329,0.274263,0.226466,0.017352,0.011205,0.058774,0.020914,0.017977,0.016732,0.021255,0.010639,0.007793,0.015911,0.019486,0.013332,0.013984,Coughing
0.069332,0.005693,2.843909,0.179847,0.216095,0.613518,0.007176,0.097356,-33.415754,1.713018,0.404912,0.062313,-0.078768,0.316055,0.254266,0.408538,0.123528,-0.106520,0.001283,0.011174,0.048272,0.012123,0.005567,0.038369,0.007360,0.052788,0.005262,0.057742,0.001520,0.003216,0.014397,0.013413,0.003470,0.027086,-0.001908,0.000000,0.000151,-0.004876,-0.004203,-0.006501,0.000928,-0.001207,0.161537,-0.039504,0.022961,-0.018931,0.014034,0.023616,0.005181,0.019863,-0.008396,-0.011605,-0.008013,-0.003980,0.000202,-0.000326,-0.000053,0.002107,-0.000152,-0.004707,-0.000092,0.008918,-0.000013,-0.000029,0.001105,-0.000286,-0.000055,0.001688,0.031112,0.007516,0.561877,0.035040,0.050557,0.434394,0.004311,0.076588,4.645031,0.942979,0.507624,0.474568,0.456894,0.326557,0.266534,0.240582,0.278658,0.237458,0.243449,0.207600,0.174007,0.012831,0.008285,0.030446,0.006919,0.043963,0.007294,0.053961,0.002648,0.003752,0.013115,0.012720,0.003829,0.015522,0.028612,0.006247,0.795158,0.032856,0.043340,0.440273,0.004844,0.071995,3.400582,0.979870,0.503450,0.476862,0.353847,0.370524,0.341420,0.303544,0.339437,0.289966,0.316731,0.246160,0.247126,0.014369,0.009927,0.043386,0.009190,0.044065,0.008901,0.059798,0.003734,0.004952,0.019040,0.016528,0.004718,0.016965,Coughing
0.039737,0.002169,2.848640,0.177692,0.241802,0.286778,0.028464,0.040971,-34.172666,1.637876,-0.102773,0.278644,0.173920,0.059013,0.214978,0.097760,0.198864,-0.038997,-0.041845,0.082818,-0.022867,0.002462,0.001151,0.026646,0.002529,0.083213,0.002101,0.120697,0.000753,0.001322,0.002765,0.006038,0.001873,0.045773,0.000771,-0.000000,-0.001397,-0.000501,-0.000302,0.000776,-0.000449,0.000702,0.037020,-0.001252,-0.018098,0.005727,0.003135,-0.002433,-0.001411,-0.001415,-0.004499,-0.010000,0.004707,-0.001129,-0.005170,0.000028,0.000006,0.000503,0.000045,-0.000531,0.000016,0.000016,0.000006,0.000017,0.000009,-0.000003,0.000012,-0.000151,0.037358,0.003553,0.347690,0.040325,0.034862,0.338457,0.038556,0.066132,4.392411,0.722308,0.466197,0.393634,0.212640,0.223958,0.223021,0.167706,0.178596,0.170810,0.150709,0.157812,0.167212,0.003237,0.001775,0.025305,0.003750,0.051124,0.003294,0.103289,0.001124,0.001971,0.004230,0.005413,0.003111,0.022029,0.038204,0.003490,0.478185,0.035293,0.020164,0.335364,0.051764,0.071340,2.784043,0.682258,0.467763,0.450409,0.281904,0.263092,0.244174,0.212128,0.239279,0.238246,0.177241,0.182292,0.187970,0.004053,0.002586,0.034472,0.005019,0.062036,0.004299,0.137245,0.001246,0.002746,0.005706,0.007639,0.003375,0.025739,Coughing
0.056406,0.046126,2.949925,0.141644,0.180809,0.422452,0.009882,0.078231,-27.476696,0.804785,-0.707698,0.253218,-0.024836,0.255965,0.104755,0.146212,-0.002831,0.092313,0.057386,-0.057429,-0.039067,0.005937,0.004491,0.089562,0.004808,0.011962,0.005464,0.097958,0.006703,0.005253,0.005182,0.008267,0.005494,0.042466,-0.000372,-0.000047,-0.014412,-0.000472,0.000199,-0.003564,0.000043,-0.000563,-0.056280,0.019113,0.024756,-0.001603,0.011090,0.000179,0.010672,0.011633,-0.000724,-0.010040,0.000225,-0.001294,-0.003994,-0.000490,-0.000079,0.002898,-0.000014,0.000010,-0.000024,0.000426,-0.000024,-0.000036,-0.000088,0.000136,-0.000051,0.000255,0.030180,0.060321,0.286658,0.026117,0.020723,0.316500,0.008300,0.058058,2.979021,0.823819,0.519683,0.415451,0.418583,0.314855,0.421992,0.249853,0.236547,0.224841,0.242692,0.191725,0.218386,0.008114,0.006897,0.083967,0.006394,0.010759,0.006902,0.076358,0.009788,0.007213,0.007399,0.008812,0.008134,0.025251,0.024545,0.043428,0.389666,0.024547,0.024743,0.273291,0.009112,0.052669,1.814451,0.718598,0.459365,0.331085,0.284681,0.354815,0.306377,0.275165,0.271232,0.266284,0.283008,0.198427,0.242097,0.009604,0.008333,0.093778,0.007285,0.014962,0.007981,0.092697,0.013547,0.008185,0.010452,0.012029,0.009757,0.024317,Coughing
0.139393,0.002455,3.049745,0.284999,0.260079,0.961870,0.003500,0.169329,-36.378551,1.221915,0.105618,0.408468,0.285751,0.412398,0.140189,-0.115014,0.231261,0.089371,0.171551,0.129218,0.001146,0.004089,0.002426,0.006297,0.003466,0.093553,0.003944,0.010230,0.004111,0.005048,0.006943,0.005632,0.003005,0.028256,-0.000022,0.000000,-0.000237,-0.000087,-0.000047,0.000127,0.000003,0.000003,0.001869,-0.000023,0.001116,0.000002,0.000212,0.000245,0.000073,-0.000036,-0.000078,-0.000153,-0.000151,0.000103,0.000051,0.000000,0.000000,0.000029,0.000000,-0.000041,0.000000,0.000014,-0.000000,-0.000000,0.000030,0.000011,-0.000000,-0.000011,0.039619,0.003777,0.277179,0.050450,0.036704,0.431860,0.003212,0.101198,3.215973,0.564002,0.464501,0.335432,0.326172,0.270642,0.278104,0.288352,0.268477,0.210380,0.216630,0.193025,0.176696,0.004958,0.004011,0.007705,0.005223,0.041772,0.005123,0.011163,0.005594,0.006929,0.008164,0.005706,0.003784,0.010287,0.037329,0.003797,0.367450,0.038762,0.027711,0.384499,0.003760,0.093901,2.197686,0.516642,0.446201,0.374813,0.321965,0.330794,0.325728,0.316502,0.316374,0.253009,0.274002,0.233649,0.217977,0.006370,0.005267,0.009474,0.006296,0.036231,0.006481,0.013800,0.007164,0.009176,0.009894,0.007483,0.004719,0.008879,Coughing
0.018920,0.005631,3.125152,0.068611,0.103070,0.139098,0.012195,0.020417,-39.523339,1.012993,0.058260,0.109861,-0.160041,-0.057301,0.014321,0.000269,0.103235,0.072461,0.045421,-0.011735,-0.065335,0.003885,0.003262,0.044232,0.001877,0.091874,0.002278,0.071591,0.000727,0.002087,0.006992,0.013208,0.004223,0.050177,-0.000367,-0.000006,0.008209,-0.001342,-0.001831,-0.002459,-0.000000,-0.000650,-0.180869,-0.008792,-0.007960,-0.006558,0.000686,-0.003257,0.000991,-0.002695,0.002200,0.003033,-0.001082,0.003375,-0.001787,-0.000013,-0.000008,-0.001485,-0.000023,0.001161,-0.000012,-0.000968,-0.000002,-0.000007,-0.000025,-0.000206,-0.000005,-0.000072,0.011570,0.009365,0.140617,0.013618,0.022525,0.136284,0.033620,0.024663,2.280634,0.404193,0.142058,0.199326,0.241090,0.200480,0.154441,0.149161,0.198529,0.171221,0.108338,0.095698,0.097593,0.005198,0.006567,0.045588,0.002232,0.010816,0.003839,0.053390,0.001416,0.003593,0.008586,0.014569,0.007298,0.013635,0.009979,0.010849,0.196100,0.012138,0.016546,0.113317,0.048218,0.021110,1.451716,0.314562,0.189337,0.198054,0.191092,0.131621,0.164538,0.173317,0.205370,0.178141,0.118045,0.114298,0.130871,0.007159,0.008890,0.054011,0.002505,0.009228,0.004639,0.053615,0.001465,0.004947,0.010034,0.017226,0.007661,0.012577,Coughing
0.065251,0.004933,2.709025,0.173243,0.206066,0.434838,0.013356,0.074794,-31.754301,1.349046,0.416985,0.745011,-0.691316,-0.186015,0.014870,-0.107471,0.034224,-0.103249,-0.202011,0.040813,-0.165966,0.020487,0.003466,0.015634,0.009749,0.050022,0.010916,0.021105,0.002691,0.005847,0.009112,0.013360,0.007102,0.021081,0.000496,-0.000005,0.033708,0.001717,0.001238,0.013039,0.000010,0.001045,-0.096855,-0.022426,0.017809,-0.003291,0.007394,0.014332,-0.004698,-0.005507,0.005940,-0.004613,-0.001147,0.003317,-0.003389,-0.000209,-0.000184,0.000036,-0.000181,0.000627,-0.000084,-0.000038,-0.000040,-0.000098,-0.000161,-0.000156,-0.000181,0.000135,0.041682,0.009273,0.672360,0.061607,0.053450,0.411860,0.011497,0.070585,4.489162,1.364179,0.431513,0.465210,0.384315,0.360091,0.372286,0.321693,0.320924,0.226421,0.259485,0.281653,0.240449,0.024903,0.003874,0.017958,0.014482,0.043218,0.018511,0.023863,0.005173,0.007772,0.010129,0.014397,0.008477,0.013501,0.038179,0.011509,0.839048,0.067616,0.053191,0.355433,0.016514,0.061051,4.640135,1.367648,0.568895,0.522878,0.521340,0.366785,0.426883,0.389243,0.422291,0.339503,0.322583,0.363415,0.285032,0.031980,0.005255,0.025103,0.018900,0.045044,0.022309,0.030709,0.006784,0.011051,0.013345,0.019638,0.010830,0.014474,Coughing
